"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing"
"Upper Egypt","EgThebL",-900,84.3,5.70924416529397,5.32427160513279,5,3.86536937385654,0.816666666666667,0.708333333333333,0.816666666666667,0.925,2.7,10,2,NA,2,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,3.00542787808953,1,1,1,1,1
"Upper Egypt","SdKusht",-700,86.3,6.40898881734072,5.8162596492442,4.81291335664286,4.48644122188268,0.742857142857143,0.8,0.833333333333333,0.925,2.7,10,2,NA,2,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Upper Egypt","EgSaite",-600,90.2,6.35146001068435,5.46887583198153,4.65251079592497,4.32298170604895,0.663636363636364,0.977777777777778,0.833333333333333,0.9375,3,10,2,NA,2,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,3,1,1,1,1,1
"Upper Egypt","EgIntOc",-400,96.1,6.42009351684555,5.69819070831368,4.94568329022611,4.70024067646337,0.554545454545455,0.858333333333333,1,0.925,5,10,NA,NA,2,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,2.27655201432769,1,1,1,1,1
"Upper Egypt","EgPtol1",-300,98,6.84509804001426,6,5,4.8,1,0.916666666666667,1,0.9625,5,10,2,NA,2,NA,6,NA,NA,NA,NA,NA,3,0.666666666666667,1,1,1,1,1,1,1
"Upper Egypt","EgPtol2",-200,98,6.60205999132796,5.80617997398389,5.47712125471966,4.46067675205645,1,0.916666666666667,1,0.9625,5,10,2,NA,2,NA,6,NA,NA,NA,NA,NA,3,0.666666666666667,1,1,1,1,1,1,1
"Upper Egypt","EgPtol2",-100,98,6.60205999132796,5.57170883180869,5.69897000433602,4.46067675205645,1,0.916666666666667,1,0.9625,5,10,2,NA,2,NA,6,NA,NA,NA,NA,NA,3,0.666666666666667,1,1,1,1,1,1,1
"Upper Egypt","EgTulIk",900,96.1,6.81291335664286,5.96947265880295,5.17609125905568,4.2,0.6,0.9,0.857142857142857,0.9375,5,10,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Upper Egypt","TnFatim",1000,98,7.10833428294019,6.14612803567824,5.07918124604763,5.5028466513682,0.9,0.925,0.857142857142857,1,5,10,1.33333333333333,NA,6,NA,6,NA,2,NA,NA,NA,3,1,1,5.14920357762069,1,1,1,1,1
"Upper Egypt","TnFatim",1100,98,6.56781980878778,5.80002935924413,5.07918124604763,5.5028466513682,0.9,0.925,0.857142857142857,1,5,10,1.33333333333333,NA,6,NA,6,NA,2,NA,NA,NA,3,1,1,5.14920357762069,1,1,1,1,1
"Upper Egypt","EgAyyub",1200,98,6.97312811138551,6.20882071906512,5.30102999566398,4.74511426820274,0.718181818181818,0.909090909090909,0.857142857142857,1,5,10,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Upper Egypt","EgMamBh",1300,98,6.78783869001009,6.32221929473392,5.30102999566398,5.6,0.9,0.908333333333333,0.857142857142857,0.9875,5,10,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Upper Egypt","EgMamCP",1400,98,6.68124123737559,6.32221929473392,5.22687468246846,5.75854556209336,0.9,0.908333333333333,0.857142857142857,1,5,10,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3.79272781046678,1,1,1,1,1
"Upper Egypt","EgMamBu",1500,98,6.77815125038364,6.32221929473392,5.49824540660201,5.36872328567125,0.9,0.966666666666667,0.857142857142857,0.9875,5,10,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3.84361642835625,1,1,1,1,1
"Valley of Oaxaca","MxTieLa",-1400,86.3,2.51116755947096,3.28325282939164,2.487697440281,1,0.1,0.109090909090909,0,0,0,10,NA,NA,4,NA,4,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Valley of Oaxaca","MxSanGu",-1100,86.3,3.40201689596007,2.88824777675173,3.23321015280799,1.33333333333333,0.0454545454545455,0.02,0,0,0,10,NA,NA,4,NA,4,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Valley of Oaxaca","MxRosar",-700,88.2,3.23024395403245,2.71908061453411,3,1.66666666666667,0.03,0.0272727272727273,0.5,0.125,0,10,NA,NA,4,NA,4,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,NA,1
"Valley of Oaxaca","MxAlb1E",-500,94.1,3.98251289367277,3.11394335230684,3.30102999566398,1.49302244472308,0,0,0.5,0.125,0,10,NA,NA,4,NA,4,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,NA,1
"Valley of Oaxaca","MxAlb1E",-400,94.1,3.98251289367277,3.11394335230684,3.72263392253381,1.49302244472308,0,0,0.5,0.125,0,10,NA,NA,4,NA,4,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,NA,1
"Valley of Oaxaca","MxAlb1L",-300,84.3,4.69897000433602,3.69897000433602,3.72263392253381,2.33333333333333,0.64,0.25,0.333333333333333,0.125,0,10,NA,NA,4,NA,4,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,NA,1
"Valley of Oaxaca","MxAlb2*",-100,96.1,4.64291042196148,4.30102999566398,4.16136800223498,2.93737048958485,0.5,0.25,0.166666666666667,0.125,0,10,NA,NA,4,NA,4,NA,NA,NA,NA,NA,0,0,1,2.7494819583394,0,0,0,1,1
"Valley of Oaxaca","MxAlb3A",200,88.2,4.28148787083426,3.8771790188619,4.34164867169435,2.72831785252589,0.375,0.190909090909091,0.3,0.125,0,10,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,2.36304601242316,0,0,0,1,0
"Valley of Oaxaca","MxAlb3B",500,78.4,3.87709346505871,4.09275279248135,4.2246217574918,2.53170332961129,0.64,0.0444444444444444,0.557142857142857,0.125,0.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,0,0,0,1,1
"Valley of Oaxaca","MxAlb3B",700,78.4,3.87709346505871,3.24554174837536,4.2246217574918,2.28170332961129,0.64,0.0444444444444444,0.557142857142857,0.125,0.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,0,0,0,1,1
"Valley of Oaxaca","MxAlb5*",900,76.5,4.02299869379658,3.66051685188933,3.68841695703822,2.3472480172283,0.7,0.05,0.56,0.125,0,10,2,NA,5,NA,5,NA,2,NA,NA,NA,0,0,0.9,3,0,0,0,1,1
"Valley of Oaxaca","MxAlb5*",1000,76.5,4.02299869379658,3.64331915485885,3.68841695703822,2.43939468899169,0.7,0.05,0.56,0.125,0,10,2,NA,5,NA,5,NA,2,NA,NA,NA,0,0,0.9,3,0,0,0,1,1
"Yemeni Coastal Plain","YeHmyr2",400,78.4,5.48174838639196,5.39389492998143,4.4916322276906,4,0.72,0.78,1,0.85,5,10,2.5,NA,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Yemeni Coastal Plain","YeZiyad",900,33.3,6.24390383704953,6.68426574860757,5.11425603464264,2.96798159648173,0.92,0.9,0.9,0.9,3.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.9,NA,1,1,1,NA,1
"Yemeni Coastal Plain","YeWarLd",1100,56.9,8.50487821850024,5.10987163123,3.64739311167448,4.08225647222572,0.975,0.96,0.966666666666667,0.985714285714286,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.5257552105525,1,1,1,1,1
"Yemeni Coastal Plain","YeRasul",1300,70.6,6.76758178459797,4.97582583029754,4.69897000433602,4.26329815070182,0.977777777777778,0.95,1,1,4.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.78989445210545,1,1,1,1,1
"Yemeni Coastal Plain","YeTahir",1500,72.5,7.162291206546,4.86958663069758,5.61715960465023,4.15372414238931,0.888888888888889,0.966666666666667,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.46117242716792,1,1,1,1,1
"Yemeni Coastal Plain","YeQasmi",1700,88.2,4.30391077612038,4.88400085330263,3.66725508843744,2.8,0.572727272727273,0.272727272727273,0.833333333333333,0.814285714285714,5,10,2,NA,5,NA,5,NA,0,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Big Island Hawaii","Hawaii1",1000,76.5,4.14707014920236,3.81577129710839,3.15160193430729,0.892091276561064,0.0909090909090909,0.1,0.1,0.1,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,NA,0,0,0,NA,0
"Big Island Hawaii","Hawaii2",1200,86.3,3.71941088452009,3.2392628794871,2.86839465846495,0.399890270770028,0.0909090909090909,0.0909090909090909,0.15,0,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Big Island Hawaii","Hawaii2",1300,86.3,3.94980543033442,3.2392628794871,3.49683483980302,1.96763364222108,0.0909090909090909,0.0909090909090909,0.15,0,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Big Island Hawaii","Hawaii2",1400,86.3,4.22695987898514,3.2392628794871,3.50162732915711,2.19570347729754,0.0909090909090909,0.181818181818182,0.15,0,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Big Island Hawaii","Hawaii2",1500,86.3,4.45849673771058,3.2392628794871,4.21042171340486,1.65657263029665,0.172727272727273,0.181818181818182,0.15,0,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Big Island Hawaii","Hawaii2",1600,80.4,3.26313898380848,3.2392628794871,3.34472467172107,2.60598682183679,0.09,0.1,0.15,0,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Big Island Hawaii","Hawaii3",1700,94.1,5.19756969700931,3.92446039300412,3.94513890134997,2.8453786237716,0.227272727272727,0.245454545454545,0.166666666666667,0,1.8,11,2,NA,6,NA,NA,NA,2,NA,NA,NA,0.1,0.1,0,2,0,0,0,1,0
"Big Island Hawaii","USKameh",1800,92.2,5.14714213770123,4.23024397677878,4.25215819061795,2.8490783294512,0.35,0.263636363636364,0.166666666666667,0,1.8,11,2,NA,6,NA,NA,NA,2,NA,NA,NA,2,0.9,0,2,1,0,1,1,0
"Cahokia","USMisEW",-600,88.2,1.49410566551721,0.507476638806871,1.4620949704248,1,0,0.0833333333333333,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Cahokia","USMisMW",-100,88.2,1.57090280979983,1.60443784180853,1.64983969300013,1.11400286730476,0,0.0833333333333333,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Cahokia","USMisRo",300,88.2,1.43365526515349,1.233858058159,1.54688808264988,1,0,0.0833333333333333,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Cahokia","USMisMu",500,88.2,1.60721288060485,0.619602522380343,1.46401134798369,1,0,0.0916666666666667,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Cahokia","USMisPa",600,88.2,1.50663748686236,0.628057946368029,1.46776688450205,1.25,0,0.0916666666666667,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Cahokia","USMisSp",800,90.2,2.65030947262987,2.05672734779792,2.62076970350958,1.75,0,0.1,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,2,0,0,0,1,0
"Cahokia","USMisME",900,82.4,2.68343820992991,2.27391990380535,2.68564004378182,1.75,0.2,0.316666666666667,0,0,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,2,0,0,0,1,0
"Cahokia","USMisME",1000,82.4,2.68343820992991,2.27391990380535,2.68564004378182,2.5,0.2,0.316666666666667,0,0,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,3,0,0,0,1,0
"Cahokia","USCahoE",1100,78.4,4.6704366171335,3.32380026052318,4.10833717039134,2.91023120863165,0.333333333333333,0.325,0,0,1.8,11,2,NA,NA,NA,6,NA,2,NA,NA,NA,0.1,0.1,0,3,0,0,0,1,0
"Cahokia","USCahoL",1200,78.4,4.66022728641515,3.47564797974822,4.03397134200403,3.0167328917158,0.333333333333333,0.325,0,0,1.8,11,2,NA,NA,NA,6,NA,2,NA,NA,NA,0.1,0.1,0,3,0,0,0,1,0
"Cahokia","USMisSd",1300,76.5,4.13500079347132,2.77754426012122,3.8331627217222,2.75,0.333333333333333,0.263636363636364,0,0,1.8,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0.1,0.1,0,3,0,0,0,1,0
"Cahokia","USOneot",1400,70.6,2.19283068489559,2.88978191596922,2.30102999566398,1.36247903809346,0.0833333333333333,0.3125,0.1,0.1,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Cahokia","USOneot",1600,70.6,2.51817891062788,1.51928028128995,3.50709527060322,1.36247903809346,0.0833333333333333,0.3125,0.1,0.1,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Cahokia","USIllin",1700,68.6,4.01150517398634,4.236476995682,3.20941459316392,1.5,0.04,0.233333333333333,0.4,0.1,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.1,1,0,0,0,NA,0
"Cambodian Basin","KhFunaE",300,84.3,7.50218778927711,5.40999057483219,3.30102999566398,2.5,0.618181818181818,0.977777777777778,1,1,4,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,2,1,0,1,1,1
"Cambodian Basin","KhFunaL",600,84.3,5.22853393386952,5.42193281327851,3.30102999566398,2.59701461779129,0.61,0.888888888888889,1,1,4,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,2,1,0,1,1,1
"Cambodian Basin","KhChenl",700,80.4,6.50227612713772,5.72509452108147,4.77815125038364,4.5,0.79,0.888888888888889,1,0.985714285714286,3,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","KhChenl",800,80.4,6.23377875407499,5.72509452108147,5.47712125471966,4.5,0.79,0.888888888888889,1,0.985714285714286,3,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkE",900,96.1,7.25090377151392,5.96229686827674,5.60205999132796,4.8,0.836363636363636,0.916666666666667,1,0.9875,4,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkE",1000,94.1,6.10181987245206,5.96229686827674,4.469458657046,4.8,0.836363636363636,0.916666666666667,1,0.9875,4,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkC",1100,98,6.17609125905568,5.97277889180762,5.8916154006755,5,0.827272727272727,0.916666666666667,1,0.9875,4,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkL",1300,96.1,6.17609125905568,4.18997483026487,5.95880575942799,5,0.827272727272727,0.875,1,0.975,3.6,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","KhCambd",1500,96.1,5.96792961381962,5.44660861164799,4.79298774597189,6.5,0.827272727272727,0.916666666666667,1,0.9875,4,11,NA,NA,6,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThAyuth",1600,80.4,7.34469799158616,4.96175455640172,5.19033169817029,4.8,0.554545454545455,0.877777777777778,1,0.95,5,11,2,NA,6,NA,6,NA,5,NA,NA,NA,2,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThAyuth",1700,80.4,6.29945295976336,5.31900211409778,5.19033169817029,4.8,0.554545454545455,0.888888888888889,1,0.95,5,11,2,NA,6,NA,6,NA,5,NA,NA,NA,2,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThRattn",1800,86.3,6.67061165364531,5.71021894258437,4.88488547220103,4.75,0.554545454545455,0.866666666666667,1,1,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Central Java","IdMedng",800,74.5,5.45463915337026,5.11326550878172,3,2.99592499032341,0.825,0.866666666666667,0.816666666666667,0.96,5,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,1.60886631867165,1,0,1,1,1
"Central Java","IdMedng",900,74.5,5.45463915337026,5.11326550878172,3,3.24592499032341,0.825,0.866666666666667,0.816666666666667,0.96,5,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,1.60886631867165,1,0,1,1,1
"Central Java","IdKedir",1100,72.5,5.36674337777207,4.75857383290154,4.18932482376913,4,0.8375,0.866666666666667,0.816666666666667,0.94,5,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,3,1,0,1,1,1
"Central Java","IdKedir",1200,72.5,5.45214652701621,4.75857383290154,4.14776507910765,4,0.8375,0.866666666666667,0.816666666666667,0.94,5,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,3,1,0,1,1,1
"Central Java","IdMajap",1300,86.3,6.69897000433602,5.69897000433602,5.29641875192264,4,0.89,0.95,0.816666666666667,0.95,4,11,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,3,1,0,1,1,1
"Central Java","IdMatrm",1600,76.5,6.53296159749654,4.9881767885417,5.08969437140454,3.47511808686204,0.977777777777778,0.955555555555556,0.816666666666667,0.933333333333333,4.5,11,2,NA,4,NA,4,NA,2,NA,NA,NA,3,1,1,2.3755904343102,1,1,1,1,1
"Chuuk Islands","FmTrukE",1800,94.1,2.51502867979868,2.7051233626671,2.2619431731609,1.75,0,0.0833333333333333,0.166666666666667,0,1,11,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2,0.633333333333333,0,1,1,0,1,1,0
"Chuuk Islands","FmTrukL",1900,96.1,3.96378782734556,2.1044871113124,3.31620798065353,2.5,0.609090909090909,0.35,0.816666666666667,0.3625,6,11,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2,0.7,1,1,1,0,1,1,1
"Cuzco","PeCuzLF",100,74.5,4.57074602074913,4.27453046197129,3.97272889815907,3,0.1,0.18,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Cuzco","PeCuzE1",200,72.5,3.01815262003415,2.86592161455675,2.90478461273405,3,0.1,0.214285714285714,0,0,0.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Cuzco","PeCuzE1",300,72.5,3.63148627710657,2.84481558855533,3.99370894011663,3,0.1,0.214285714285714,0,0,0.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Cuzco","PeCuzE1",400,72.5,3.69489107996114,3,3.23885673993936,3,0.1,0.214285714285714,0,0,0.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Cuzco","PeCuzE2",500,76.5,3.88058966862478,3,3.17340037059615,3,0.1,0.18,0,0,0.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Cuzco","PeWari*",700,86.3,5.58359114657335,4.21794781825927,4.73207159580863,4.39728573599001,0.52,0.7625,0,0.0125,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Cuzco","PeCuzL1",1000,84.3,3.97166265191539,2.7415023053114,1.44030427129613,4,0.1,0.44,0.0285714285714286,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Cuzco","PeCuzL2",1300,86.3,4.83506471699168,3.40532491899393,3.32884069987282,3.5,0.41,0.61,0.0333333333333333,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,2,0,0,0,1,0
"Cuzco","PeInca*",1400,98,6.24335222217112,5.84230059708994,4.85478767020062,4.31879513824616,0.581818181818182,0.758333333333333,0.285714285714286,0,1.8,11,1.33333333333333,NA,1,NA,6,NA,2,NA,NA,NA,1,0,0,4,0,0,0,1,0
"Cuzco","PeInca*",1500,100,6.9848403011929,5.84230059708994,4.85478767020062,4.31879513824616,0.581818181818182,0.758333333333333,0.285714285714286,0,1.8,11,1.33333333333333,NA,1,NA,6,NA,2,NA,NA,NA,1,0,0,4,0,0,0,1,0
"Deccan","InDecNL",-2700,90.2,4.42166048064519,3.06710751496229,2.16749014910437,1.2,0.1,0.175,0.1,0.1,0.9,11,2,NA,2,NA,NA,NA,2,NA,NA,NA,0.1,0.1,0.1,2,0,0,0,1,0
"Deccan","InDecIA",-1200,86.3,2.92728822234826,2.06596096666124,2.8830715096136,1,0.1,0.388888888888889,0.233333333333333,0.1,0.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Deccan","InDecIA",-900,86.3,4.09104997345954,2.86354910763333,3.26385194795161,1.24392867111422,0.1,0.388888888888889,0.233333333333333,0.1,0.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Deccan","InDecIA",-500,86.3,4.40968345622196,3.98567197615152,3.90199277366379,1.75,0.1,0.388888888888889,0.233333333333333,0.1,0.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Deccan","InSataL",-100,82.4,6.89846966134371,6.1198506967757,4.92427928606188,2.97337110856798,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,11,0,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,1.51611069398343,1,0,1,1,1
"Deccan","InSataL",0,82.4,6.84947189105369,6.1198506967757,4.92427928606188,2.97337110856798,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,11,0,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,1.51611069398343,1,0,1,1,1
"Deccan","InSataL",100,82.4,6.94450910068065,6.1198506967757,4.92427928606188,2.97337110856798,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,11,0,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,1.51611069398343,1,0,1,1,1
"Deccan","InSataL",200,82.4,6.96589373345226,6.18560567541394,4.92427928606188,2.97337110856798,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,11,0,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,1.51611069398343,1,0,1,1,1
"Deccan","InVakat",300,60.8,6.81838777073328,5.99473799029473,4.92122070084751,3.24467686775266,0.8625,0.666666666666667,0.78,0.983333333333333,5,11,0,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,1.13531387389347,1,0,1,1,1
"Deccan","InKadam",500,64.7,5.88782645307168,4.98156834783407,3.7610509464583,3.69216032309942,0.625,0.7125,0.925,0.94,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,0.9,1.51319351956105,1,0,1,1,1
"Deccan","InChaBd",600,74.5,6.66302197346193,5.8750612633917,4.84509804001426,4.35809706045645,0.9,0.744444444444444,0.975,0.95,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.7,1,5,1,0,1,1,1
"Deccan","InChaBd",700,74.5,6.82537493646564,5.8750612633917,4.84509804001426,4.35809706045645,0.9,0.744444444444444,0.975,0.95,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.7,1,5,1,0,1,1,1
"Deccan","InRasht",800,84.3,6.76277074304438,5.77815125038364,5,4.5725872058759,0.79,0.777777777777778,0.975,0.875,3.6,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InRasht",900,84.3,6.77303206950122,5.77815125038364,5,4.5725872058759,0.79,0.777777777777778,0.975,0.875,3.6,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InChaKl",1000,76.5,6.82068606789988,6.80573097778747,4.2107523545772,4.23400021354537,0.866666666666667,0.7125,0.975,0.975,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.7,1,5,1,0,1,1,1
"Deccan","InHoysa",1200,72.5,5.88457318343053,5.21839864890734,5.09691001300806,3.17478781793137,0.844444444444444,0.916666666666667,0.9,0.9625,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,0.9,1.89803886028037,1,0,1,1,1
"Deccan","InKampi",1300,70.6,5.7290143988807,4.16198743186117,3.99238301831937,3.08469110204874,0.9125,0.766666666666667,0.766666666666667,0.9625,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,0.9,1.89289559471591,1,0,1,1,1
"Deccan","InVijay",1400,86.3,7.39794000867204,5.55451946997862,5,3.57294426228644,0.9,0.977777777777778,0.8,0.971428571428571,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,1.33368300309097,1,0,1,1,1
"Deccan","InVijay",1500,86.3,7.39794000867204,5.55451946997862,5.32477065049958,3.57294426228644,0.9,0.977777777777778,0.8,0.971428571428571,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,1.33368300309097,1,0,1,1,1
"Deccan","InVijay",1600,84.3,7.39794000867204,5.55451946997862,5.63279780132653,3.57294426228644,0.9,0.977777777777778,0.8,0.971428571428571,5,11,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,1.33368300309097,1,0,1,1,1
"Finger Lakes","UsIroqE",1600,98,3.74036268949424,5,3.47712125471966,2.25,0,0.0833333333333333,0.333333333333333,0,2,11,2,NA,2,NA,NA,NA,2.33333333333333,NA,NA,NA,0,0,0,1,0,0,0,NA,0
"Finger Lakes","UsIroqE",1700,96.1,3.8216606280598,5,3.47712125471966,2.25,0,0.0833333333333333,0.333333333333333,0,2,11,2,NA,2,NA,NA,NA,2.33333333333333,NA,NA,NA,0,0,0,1,0,0,0,NA,0
"Garo Hills","InGaroE",1800,96.1,3.36370708442317,3.46545505090296,3.42738654825335,1.6,0,0.0833333333333333,0.333333333333333,0,1,11,2,NA,2,NA,2,NA,1,NA,NA,NA,2,0,0,1,0,0,0,NA,0
